Source_Followings	Source_Followers	Sink_Followers	Common_Followings	Distance	Real
501	873	3	0	1.0	1
82	35	42	18	1.0	1
239	38	4	0	1.0	1
452	85	3	0	3.0	-1
20	3	38	0	4.0	-1
67	90	1	0	4.0	-1
59	6	3	0	3.0	-1
78	17	1	0	1.0	1
493	43	1	0	3.0	-1
1983	45	921	64	1.0	1
44	12	1	0	4.0	-1
23	3	1	0	1.0	1
16	1	1	0	2000.0	-1
3	18	1	0	2000.0	-1
340	32	1914	36	1.0	1
191	224	1284	54	1.0	1
184	10	18	0	1.0	1
257	184	1	0	3.0	-1
44	7	1	0	3.0	-1
8285	254	1	0	3.0	-1
422	87	1681	134	1.0	1
111	17	9	0	1.0	1
60	14	1	0	4.0	-1
1	2	1	0	5.0	-1
19	4	191	1	1.0	1
186	23	1	0	3.0	-1
947	135	1	0	3.0	-1
99	27	782	18	1.0	1
8737	163	1	0	1.0	1
205	64	8	0	3.0	-1
1211	112	1	0	3.0	-1
369	242	230	41	1.0	1
64	80	28	0	1.0	1
110088	1642	1	0	2.0	-1
964	59	1	0	3.0	-1
88	35	3	0	3.0	-1
7	141	7	0	2000.0	-1
449	52	293	0	1.0	1
96	162	3	0	1.0	1
68	69	62	0	1.0	1
153	82	1	0	3.0	-1
220	43	3	0	1.0	1
68	11	2	0	4.0	-1
943	38	1	0	1.0	1
88	35	59	24	1.0	1
69	20	2239	9	1.0	1
59	239	38	5	1.0	1
68	115	6	0	1.0	1
30	4	3	0	1.0	1
109	7	3	0	1.0	1
268	22	1	0	3.0	-1
1933	162	14	0	1.0	1
60	20	1	0	3.0	-1
29	5	1	0	4.0	-1
75	16	3	0	2.0	-1
63	5	1	0	4.0	-1
114	101	94	9	1.0	1
86	16	2	0	4.0	-1
46	5	1	0	1.0	1
77	43	1	0	3.0	-1
15	90	22	0	1.0	1
118	28	5	0	3.0	-1
1316	151	1	0	3.0	-1
537	119	1	0	3.0	-1
3873	340	149	0	1.0	1
118	17	4	0	2.0	-1
17	7	7	0	4.0	-1
317	446	2	0	3.0	-1
22	18	3	0	3.0	-1
12	13	290	8	1.0	1
53	10	1	0	3.0	-1
77	13	2	0	3.0	-1
138	14	1608	23	1.0	1
85	8	20	0	1.0	1
1664	66	1	0	2.0	-1
9	1	1	0	4.0	-1
34	5	1	0	4.0	-1
233	15	1	0	3.0	-1
29	12	68	17	1.0	1
25	9	33	0	3.0	-1
363	53	3	0	1.0	1
250	15	1	0	2.0	-1
32	4	2	0	1.0	1
76	29	106	12	1.0	1
265	40	314	0	1.0	1
6230	420	163	0	1.0	1
860	80	1	0	3.0	-1
334	132	11	0	1.0	1
99	37	1	0	4.0	-1
2773	81	2	0	3.0	-1
2248	194	1	0	2.0	-1
42	15	65	0	1.0	1
1	2	2	0	1.0	1
203	19	88	0	3.0	-1
511	442	84	55	1.0	1
41	14	1	0	3.0	-1
57	8	1141	1	1.0	1
36	10	6	0	3.0	-1
87	49	3	0	1.0	1
196	35	145	0	1.0	1
33	21	18	0	1.0	1
98	36	6	0	1.0	1
1995	53	1	0	2.0	-1
40	13	1	0	3.0	-1
93	33	22	17	1.0	1
743	372	1	0	2.0	-1
32	1	1	0	1.0	1
163	1	2	0	1.0	1
87	6	2	0	1.0	1
2273	249	323	169	1.0	1
57	10	94	0	1.0	1
135	8	1	0	1.0	1
1880	305	3	0	3.0	-1
97	5	1	0	4.0	-1
49	14	2	0	3.0	-1
358	37	6	0	1.0	1
119	57	1	0	2.0	-1
458	119	35	0	1.0	1
789	85	1	0	3.0	-1
99	25	1	0	4.0	-1
192	15	1	0	3.0	-1
89	14	1	0	3.0	-1
552	163	115	0	1.0	1
1106	330	8	0	1.0	1
80	11	1	0	3.0	-1
2237	316	208	0	1.0	1
68	140	1	0	3.0	-1
25	4	24	0	1.0	1
110	21	182	6	1.0	1
562	26	2	0	3.0	-1
1455	26	8	0	1.0	1
31	5	10	0	1.0	1
524	77	101	0	1.0	1
1996	174	115	36	1.0	1
12543	147	3	0	1.0	1
102	33	1	0	3.0	-1
107	17	46	19	1.0	1
168	42	1	0	3.0	-1
640	72	17	0	1.0	1
162	16	38	0	1.0	1
128	19	127	15	1.0	1
53	20	1381	0	1.0	1
313	92	134	34	1.0	1
34	11	1	0	4.0	-1
187	10	1	0	3.0	-1
345	40	93	12	1.0	1
55	32	32	0	3.0	-1
128	13	1	0	3.0	-1
35	39	59	0	1.0	1
106	91	1	0	4.0	-1
2003	200	1	0	3.0	-1
440	53	2	0	3.0	-1
37	34	26	2	1.0	1
96	29	1	0	3.0	-1
109	1	1	0	4.0	-1
205	21	58	0	3.0	-1
234	68	68	0	1.0	1
135	80	6	0	1.0	1
2	12	90	0	1.0	1
88	7	8	0	3.0	-1
271	15	1	0	2.0	-1
106	59	5	0	1.0	1
3855	305	1	0	3.0	-1
91	45	3	0	3.0	-1
4363	103	1	0	3.0	-1
184	18	1	0	2.0	-1
429	172	55	17	1.0	1
30	5	1	0	2.0	-1
42	1	3	0	1.0	1
2673	117	8	0	2.0	-1
565	126	13	0	2.0	-1
1	2	20	0	1.0	1
191	68	4	0	1.0	1
33	6	1	0	4.0	-1
107	3	66	0	1.0	1
1936	157	1	0	3.0	-1
218	17	72	0	1.0	1
275	68	1	0	1.0	1
83	8	1	0	1.0	1
105	7	2	0	1.0	1
907	280	323	27	1.0	1
346	110	1338	97	1.0	1
224	14	5	0	3.0	-1
23	2	2	0	3.0	-1
99	17	1	0	3.0	-1
287	55	1	0	3.0	-1
1818	242	6	0	2.0	-1
59	6	117	4	1.0	1
6	2	4	0	2000.0	-1
69	12	1204	0	1.0	1
209	65	34	0	1.0	1
63	33	1	0	3.0	-1
22	4	1278	0	1.0	1
280325	882	1	0	3.0	-1
1041	275	37	0	2.0	-1
33229	417	19	0	2.0	-1
17	772	1	0	4.0	-1
829	60	5	0	2.0	-1
12	8	117	2	1.0	1
815	150	11	0	1.0	1
278	48	1	0	4.0	-1
22	20	1	0	4.0	-1
42	23	277	9	1.0	1
105	79	826	6	1.0	1
576	92	1	0	2.0	-1
57	133	10	0	1.0	1
333	29	667	9	1.0	1
268	46	1	0	3.0	-1
244	449	119	0	1.0	1
180	34	1	0	4.0	-1
14	3	1	0	4.0	-1
1460	353	1	0	3.0	-1
25	9	24	0	1.0	1
30	10	3	0	1.0	1
23	2	30	0	4.0	-1
122	33	1	0	3.0	-1
229	480	1	0	3.0	-1
61	28	903	8	1.0	1
135	29	1	0	4.0	-1
6	2	1	0	1.0	1
173	2	2	0	1.0	1
236	12	1	0	3.0	-1
35	66	3	0	3.0	-1
115	137	313	0	1.0	1
13	2	126	2	1.0	1
121	16	1	0	4.0	-1
1946	68	1	0	3.0	-1
58	4	10	0	1.0	1
437	45	1	0	4.0	-1
70	1	1	0	4.0	-1
80	11	1	0	4.0	-1
16	3	2	0	1.0	1
118	34	504	19	1.0	1
143	1	1	0	3.0	-1
23	2	126	0	1.0	1
181	108	1	0	3.0	-1
1967	93	2	0	3.0	-1
148	75	3	0	3.0	-1
205	64	1	0	1.0	1
340	41	8	0	1.0	1
436	77	2664	54	1.0	1
6	2	3	0	4.0	-1
257	14	1	0	4.0	-1
16	48	860	0	1.0	1
38	79	903	4	1.0	1
76	6	1	0	3.0	-1
53	37	2	0	3.0	-1
1412	77	1	0	3.0	-1
86	36	6	0	3.0	-1
122	51	317	25	1.0	1
141	37	694	8	1.0	1
995	81	1	0	3.0	-1
7415	324	1	0	3.0	-1
167	5	10	0	1.0	1
89	10	2	0	3.0	-1
209	70	194	5	1.0	1
4102	306	17	0	1.0	1
485	163	1	0	3.0	-1
3	1	1	0	4.0	-1
389	29	1	0	3.0	-1
480	40	12	0	1.0	1
94	72	1	0	3.0	-1
319	555	21	0	1.0	1
53	6	55	0	1.0	1
137	108	8	0	1.0	1
391	26	1	0	3.0	-1
1092	376	159	61	1.0	1
75	18	1345	7	1.0	1
154	252	72	13	1.0	1
80	125	1	0	3.0	-1
172	23	1	0	3.0	-1
42	18	1	0	3.0	-1
299	170	1	0	3.0	-1
1880	29	1	0	3.0	-1
22	225	8	0	3.0	-1
73	49	1	0	4.0	-1
43	7	1	0	4.0	-1
264	132	3	0	2.0	-1
192	8	5	0	1.0	1
34	2	53	4	1.0	1
864	68	49	0	1.0	1
135	33	72	0	3.0	-1
166	15	2	0	3.0	-1
300	82	1	0	4.0	-1
724	69	2	0	3.0	-1
0	19	1	0	2000.0	-1
1465	79	60	14	1.0	1
323	43	1	0	4.0	-1
233	15	8	0	1.0	1
41	14	1	0	2.0	-1
53	4	3	0	3.0	-1
83	17	1	0	3.0	-1
329	44	14	0	1.0	1
810	97	1	0	3.0	-1
223	17	2	0	3.0	-1
673	143	17	0	1.0	1
2164	162	30	0	1.0	1
544	30	6	0	2.0	-1
737	186	2	0	3.0	-1
89	18	2	0	4.0	-1
122	12	5	0	3.0	-1
90	6	1	0	3.0	-1
36	41	1	0	4.0	-1
448	103	64	0	1.0	1
1023	157	251	0	1.0	1
155	51	1	0	4.0	-1
115	46	78	0	1.0	1
81	12	1	0	4.0	-1
227	10	28	0	1.0	1
30	2	1	0	1.0	1
2001	30	7	0	1.0	1
4536	135	1	0	1.0	1
683	60	31	0	1.0	1
254	13	1	0	3.0	-1
198	29	2	0	1.0	1
1078	189	16	0	1.0	1
7	9	6	0	5.0	-1
20	24	314	11	1.0	1
71	21	19	0	1.0	1
66	6	9	0	3.0	-1
815	52	95	13	1.0	1
4	3	1	0	4.0	-1
5	6	33	4	1.0	1
393	63	25	0	1.0	1
11	34	94	0	1.0	1
968	66	7	0	3.0	-1
90	27	176	0	1.0	1
18	1	2	0	1.0	1
203	205	207	0	1.0	1
834	107	7	0	1.0	1
156	48	33	15	1.0	1
17	54	1	0	3.0	-1
138	58	4637	3	1.0	1
191	70	61	0	1.0	1
62	93	3	0	4.0	-1
230	236	1	0	3.0	-1
59	115	16	0	1.0	1
183	21	1	0	4.0	-1
78	19	2	0	3.0	-1
24	9	111	0	1.0	1
89	59	475	26	1.0	1
4312	422	1	0	3.0	-1
1305	65	4	0	2.0	-1
8	2	9	0	2000.0	-1
72	15	6	0	1.0	1
4	225	222	0	1.0	1
44	118	1	0	4.0	-1
1778	336	1	0	1.0	1
20	165	1	0	4.0	-1
129	64	1	0	1.0	1
576	92	537	47	1.0	1
1299	92	22	0	1.0	1
439	85	450	120	1.0	1
100	764	12	0	3.0	-1
218	35	2	0	3.0	-1
147	1	73	7	1.0	1
2	4	1	0	5.0	-1
2062	363	1	0	3.0	-1
318	47	165	0	3.0	-1
463	41	249	0	1.0	1
114	20	1	0	3.0	-1
54	49	1	0	1.0	1
77	12	28	0	1.0	1
6	6	26	0	3.0	-1
10	3	513	0	1.0	1
10	3	12	5	1.0	1
168	15	1	0	3.0	-1
1457	252	6	0	1.0	1
219	114	16	0	1.0	1
1	6	1	0	4.0	-1
32	6	11	0	1.0	1
318	54	1	0	4.0	-1
58	8	1	0	4.0	-1
1647	11	1	0	3.0	-1
625	41	1	0	3.0	-1
7871	131	225	0	1.0	1
288	182	4	0	1.0	1
257	10	1	0	3.0	-1
369	7	4	0	1.0	1
3488	277	1	0	3.0	-1
254	13	1	0	3.0	-1
536	39	10	0	1.0	1
1988	150	86	0	1.0	1
61	22	3	0	3.0	-1
27	7	6	0	1.0	1
94	10	1	0	1.0	1
192	60	2	0	3.0	-1
207	136	1	0	3.0	-1
110	62	3	0	3.0	-1
202	77	147	42	1.0	1
8790	75	1	0	3.0	-1
36	14	3	0	3.0	-1
105	7	5	0	1.0	1
224	88	1	0	3.0	-1
611	44	1	0	3.0	-1
17	21	44	4	1.0	1
5	3	1	0	2000.0	-1
664	170	493	134	1.0	1
416	62	205	193	1.0	1
130	19	3	0	3.0	-1
159	12	279	0	1.0	1
951	157	1	0	2.0	-1
3	15	3	0	3.0	-1
866	119	1	0	3.0	-1
78	7	3	0	3.0	-1
225	279	3	0	3.0	-1
186	65	1	0	3.0	-1
10066	604	18	0	1.0	1
314	246	28	5	1.0	1
17	5	1	0	4.0	-1
243	38	1	0	2.0	-1
78	4	1	0	3.0	-1
72	15	33	0	1.0	1
137	40	2	0	4.0	-1
838	28	14	0	1.0	1
24	10	3	0	1.0	1
397	22	180	95	1.0	1
1099	35	65	0	1.0	1
663	221	1	0	3.0	-1
90	10	1	0	4.0	-1
464	52	1	0	1.0	1
1199	61	347	0	1.0	1
191	15	40	0	1.0	1
1546	143	18	0	1.0	1
357	65	82	0	1.0	1
91	22	1	0	4.0	-1
931	123	1	0	4.0	-1
1695	75	3	0	3.0	-1
291	46	80	0	1.0	1
382	57	116	16	1.0	1
106	18	2	0	1.0	1
153	40	65	0	1.0	1
320	475	5	0	3.0	-1
240	93	7	0	3.0	-1
60	27	1	0	4.0	-1
8	2	34	0	3.0	-1
560	224	1283	209	1.0	1
3928	44	63	0	1.0	1
1288	47	93	0	1.0	1
98	42	19	0	1.0	1
5	156	52	0	1.0	1
25	25	1	0	4.0	-1
9726	344	50	0	1.0	1
68	15	84	26	1.0	1
15068	743	1	0	1.0	1
197	75	1	0	3.0	-1
852	59	1	0	2.0	-1
22	7	10	0	1.0	1
207	14	3	0	1.0	1
151	21	1	0	2.0	-1
464	40	3	0	2.0	-1
1609	103	22	0	1.0	1
848	324	838	0	1.0	1
223	17	7	0	1.0	1
65	11	33	0	1.0	1
389	96	8	0	1.0	1
15	1	1	0	1.0	1
136	50	59	9	1.0	1
232	33	421	0	1.0	1
134	6	4	0	3.0	-1
1317	117	1	0	3.0	-1
24	543	61	0	1.0	1
39	1	2	0	4.0	-1
77	42	16	0	1.0	1
646	144	15	0	1.0	1
42	4	1	0	1.0	1
86	43	1	0	3.0	-1
30	2	7	0	3.0	-1
327	70	5	0	1.0	1
236	57	4	0	3.0	-1
368	26	1	0	3.0	-1
383	68	64	0	1.0	1
253	21	1	0	2.0	-1
74	17	6	0	1.0	1
3	11	9	0	1.0	1
319	16	13	0	1.0	1
101	15	1	0	3.0	-1
690	359	95	0	2.0	-1
356	44	2	0	1.0	1
17	3	1	0	3.0	-1
145	53	51	0	3.0	-1
104	14	2	0	4.0	-1
98	25	1	0	4.0	-1
403	88	94	62	1.0	1
4861	262	100	0	1.0	1
2	4	103	0	1.0	1
857	55	1	0	3.0	-1
1978	99	20	0	1.0	1
55	254	4	0	3.0	-1
7	3	7	0	4.0	-1
419	20	1	0	3.0	-1
2	3	1	0	4.0	-1
886	182	299	129	1.0	1
98	14	1	0	3.0	-1
383	24	1	0	1.0	1
70	4	1	0	4.0	-1
5	8	3	0	4.0	-1
39	44	1	0	3.0	-1
117	28	17	0	1.0	1
138	221	2	3	1.0	1
107	22	31	0	1.0	1
12403	334	1	0	3.0	-1
759	83	296	0	1.0	1
2345	424	26	0	1.0	1
61	25	1	0	3.0	-1
57	20	22	0	1.0	1
227	429	932	66	1.0	1
97	5	1	0	3.0	-1
13	3	22	0	1.0	1
1397	157	1	0	2.0	-1
44	9	619	21	1.0	1
79	1	1	0	3.0	-1
213	27	3	0	1.0	1
78	9	24	0	1.0	1
89	3	826	6	1.0	1
1012	58	1	0	4.0	-1
1630	196	19	0	1.0	1
0	7	1	0	2000.0	-1
34095	1507	1	0	4.0	-1
130	9	2	0	3.0	-1
132	6	166	0	1.0	1
54	6	1	0	4.0	-1
360	16	1	0	3.0	-1
487	194	441	209	1.0	1
76	16	1284	13	1.0	1
123	25	15	0	2.0	-1
79	20	5	0	2.0	-1
103	6	225	0	1.0	1
12421	599	2	0	3.0	-1
60	3	2	0	1.0	1
154	103	3	0	3.0	-1
88	16	1	0	4.0	-1
0	9	1	0	2000.0	-1
37	12	139	11	1.0	1
32	11	11	0	1.0	1
767	274	1	0	3.0	-1
51	71	71	2	1.0	1
552	73	5	0	1.0	1
101	8	2	0	2.0	-1
0	2	2	0	2000.0	-1
18	3	468	0	1.0	1
140	23	1	0	3.0	-1
1	3	1	0	2000.0	-1
458	21	2	0	1.0	1
77	8	2	0	3.0	-1
190	11	1	0	3.0	-1
786	112	4	0	3.0	-1
200	12	1	0	2.0	-1
3320	144	31	0	1.0	1
262	44	3	0	3.0	-1
155	43	20	29	1.0	1
103	79	90	0	1.0	1
71	5	97	0	1.0	1
16	4	12	0	1.0	1
198	76	1	0	4.0	-1
723	84	1	0	3.0	-1
0	39	72	0	2000.0	-1
80	38	176	6	1.0	1
101	30	67	0	1.0	1
77	32	24	0	1.0	1
1	4	1	0	4.0	-1
395	35	67	0	1.0	1
30	10	1	0	4.0	-1
278	41	36	0	1.0	1
188	33	6	0	3.0	-1
187	92	1	0	4.0	-1
611	10	1	0	4.0	-1
364	17	105	0	1.0	1
220	22	6	0	3.0	-1
173	17	3	0	3.0	-1
435	652	413	9	1.0	1
178	13	3432	11	1.0	1
789	85	19	0	1.0	1
657	111	2	0	3.0	-1
465	77	73	0	1.0	1
46	37	1	0	4.0	-1
143	13	1	0	3.0	-1
250	155	1	0	4.0	-1
524	26	1	0	1.0	1
413	26	1	0	4.0	-1
10	4	1	0	4.0	-1
103	8	4	0	1.0	1
47	53	25	0	3.0	-1
3410	551	345	0	1.0	1
5	6	1	0	4.0	-1
127	6	21	0	1.0	1
577	94	1	0	3.0	-1
12	3	1	0	4.0	-1
45886	951	3	0	2.0	-1
76	34	11	0	1.0	1
48	50	2	0	3.0	-1
105	6	9	0	1.0	1
118	44	10	0	3.0	-1
1068	119	1	0	3.0	-1
12	8	15	9	1.0	1
291	24	2035	21	1.0	1
226	69	1	0	3.0	-1
839	56	1	0	1.0	1
1016	233	46	0	1.0	1
115	107	77	0	1.0	1
5	93	14	0	3.0	-1
230	16	1	0	4.0	-1
485	40	1	0	1.0	1
85	16	5	0	3.0	-1
4	17	256	2	1.0	1
112	263	592	11	1.0	1
105	6	3	0	1.0	1
112	17	1	0	3.0	-1
300	21	55	0	1.0	1
963	17	755	8	1.0	1
620	95	3	0	3.0	-1
706	42	1	0	3.0	-1
96	16	1	0	4.0	-1
39	8	4	0	3.0	-1
352	11	34	0	1.0	1
0	39	1	0	2000.0	-1
148	18	1	0	3.0	-1
5	2	2	0	4.0	-1
1352	68	764	5	1.0	1
158	21	22	0	1.0	1
15	3	1	0	4.0	-1
19	93	1	0	4.0	-1
1180	116	101	0	1.0	1
500	50	1	0	3.0	-1
320	9	2	0	1.0	1
159	56	2	0	2.0	-1
261	24	1	0	3.0	-1
465	102	67	0	1.0	1
1	32	894	0	1.0	1
13123	251	2	0	3.0	-1
675	502	68	0	1.0	1
6913	132	1	0	3.0	-1
64	49	1	0	3.0	-1
44	15	5	0	3.0	-1
142	158	63	0	1.0	1
609	39	11	0	3.0	-1
5	1	1	0	1.0	1
128	57	26	0	1.0	1
5174	118	1	0	3.0	-1
73	12	1	0	4.0	-1
267	30	1	0	4.0	-1
353	47	1	0	3.0	-1
88	29	1	0	3.0	-1
287	70	1	0	4.0	-1
195	28	1	0	3.0	-1
110	31	5	0	3.0	-1
110	262	4	0	3.0	-1
107	52	148	6	1.0	1
117	39	2	0	3.0	-1
226	41	16	0	3.0	-1
93	32	1	0	3.0	-1
3039	252	1	0	3.0	-1
171	15	3	0	1.0	1
290	508	120	0	1.0	1
88	23	1	0	4.0	-1
45	17	1	0	4.0	-1
3597	94	2	0	2.0	-1
528	208	2	0	1.0	1
2	7	2	0	2000.0	-1
732	266	1	0	4.0	-1
269	53	2	0	1.0	1
194	86	1	0	4.0	-1
10	21	3	0	1.0	1
23	13	1	0	3.0	-1
66	562	1	0	3.0	-1
61665	1249	1	0	2.0	-1
936	16	44	0	3.0	-1
27	3	1	0	1.0	1
673	76	1	0	3.0	-1
3	1	1	0	1.0	1
669	75	13	0	1.0	1
116	12	36	0	1.0	1
44	33	1	0	3.0	-1
120	36	24	0	1.0	1
15	64	1	0	4.0	-1
258	133	127	6	1.0	1
109	9	59	0	1.0	1
470	71	1	0	4.0	-1
31	12	1	0	4.0	-1
168	20	1	0	3.0	-1
313	40	1	0	3.0	-1
1461	101	8	0	1.0	1
20804	819	111	0	1.0	1
724	88	14	0	1.0	1
554	27	65	0	1.0	1
48	4	1	0	5.0	-1
84	23	34	0	1.0	1
243	70	1	0	1.0	1
29	6	1	0	1.0	1
57	903	5	3	1.0	1
553	70	1	0	3.0	-1
57	3	20	0	1.0	1
290	84	90	30	1.0	1
220	36	3	0	1.0	1
135	34	1	0	4.0	-1
431	64	1	0	3.0	-1
388	190	27	0	1.0	1
13314	314	218	0	1.0	1
412	148	2	0	3.0	-1
2350	33	2	0	1.0	1
198	13	3	0	1.0	1
6	4	2	0	4.0	-1
153	4	1	0	3.0	-1
72	77	148	12	1.0	1
1503	128	71	0	2.0	-1
269	121	12	0	1.0	1
39	39	27	0	1.0	1
267	204	1	0	4.0	-1
101	51	1	0	3.0	-1
22	19	1	0	3.0	-1
105	23	4	0	3.0	-1
254	84	273	119	1.0	1
463	18	1	0	1.0	1
270	155	1	0	3.0	-1
59	14	12	0	1.0	1
46	39	1	0	3.0	-1
8	7	4	0	3.0	-1
295	59	4	0	1.0	1
991	176	1	0	3.0	-1
197	75	1	0	4.0	-1
69	17	1	0	4.0	-1
52	26	24	0	1.0	1
133	18	7	0	1.0	1
27	4	1	0	3.0	-1
18	9	1	0	1.0	1
1197	182	6	0	1.0	1
20	4	1	0	4.0	-1
834	252	46	0	1.0	1
30	8	204	14	1.0	1
30	7	8	0	3.0	-1
11	7	1	0	1.0	1
2058	75	1	0	4.0	-1
70	50	2	0	3.0	-1
51	3	1	0	1.0	1
198	36	1	0	3.0	-1
1336	127	3	0	3.0	-1
24	5	1	0	3.0	-1
40	23	1	0	1.0	1
340	32	35	0	2.0	-1
4399	78	1	0	3.0	-1
14327	381	1	0	2.0	-1
1252	209	2	0	2.0	-1
12	6	65	0	1.0	1
75	11	5	0	3.0	-1
133	21	20	0	1.0	1
3	3	2	0	2000.0	-1
1473	112	280	29	1.0	1
15	42	175	1	1.0	1
15	1204	1	0	3.0	-1
682	124	1	0	3.0	-1
66	15	121	1	1.0	1
559	53	3	0	2.0	-1
1475	81	21	0	1.0	1
72	33	3	0	1.0	1
156	14	1	0	4.0	-1
380	223	1485	170	1.0	1
326	45	3	0	3.0	-1
9303	59	2	0	3.0	-1
110	90	1	0	1.0	1
919	88	1	0	2.0	-1
64	3	1196	12	1.0	1
457	56	2	0	3.0	-1
1073	128	1	0	3.0	-1
105	8	6	0	1.0	1
51	14	2	0	1.0	1
339	68	104	0	1.0	1
78	2	8	0	1.0	1
160	22	1	0	3.0	-1
109	14	2	0	3.0	-1
671	42	1	0	3.0	-1
42	20	1	0	3.0	-1
278	29	5	0	3.0	-1
10283	53	1	0	1.0	1
96	50	77	8	1.0	1
321	75	123	21	1.0	1
35	2	1	0	4.0	-1
2	2	1	0	2000.0	-1
174	8	4	0	3.0	-1
33	10	67	25	1.0	1
14	3	2098	1	1.0	1
124	7	1	0	4.0	-1
9	2	2821	2	1.0	1
2874	119	5	0	1.0	1
7	1	1	0	1.0	1
141	5	2	0	4.0	-1
67	15	23	21	1.0	1
193	39	27	15	1.0	1
1	4	14	0	1.0	1
72	23	1	0	3.0	-1
12	2	2	0	3.0	-1
408	174	2	0	3.0	-1
75	4	2	0	4.0	-1
621	71	1	0	3.0	-1
591	54	3	0	1.0	1
82	12	4	0	3.0	-1
852	146	1	0	4.0	-1
43	9	1	0	4.0	-1
8	2	1	0	5.0	-1
148	11	2	0	3.0	-1
240	81	2	0	1.0	1
1	1	1	0	5.0	-1
280	89	47	0	1.0	1
111	456	24	0	1.0	1
52	4	227	2	1.0	1
1983	118	16	0	1.0	1
232	21	1	0	3.0	-1
187	21	637	16	1.0	1
70	116	33	19	1.0	1
3916	256	45	0	1.0	1
605	72	12	0	1.0	1
12	4	2	0	4.0	-1
7	48	1	0	4.0	-1
43	7	1	0	4.0	-1
2018	133	1	0	3.0	-1
2496	118	11	0	1.0	1
1	10	1	0	4.0	-1
176	20	49	0	1.0	1
252	105	36	0	2.0	-1
21	26	1267	5	1.0	1
75	24	2	0	1.0	1
118	28	1	0	3.0	-1
89	22	1	0	4.0	-1
106	48	1	0	3.0	-1
13	1	41	0	1.0	1
218	17	1	0	4.0	-1
70	60	1	0	3.0	-1
72	6	1	0	1.0	1
166	51	1	0	3.0	-1
11	5	2	0	4.0	-1
268	31	1	0	3.0	-1
1546	143	3	0	1.0	1
157	9	1	0	4.0	-1
22	13	58	0	1.0	1
183	45	1	0	3.0	-1
213	26	24	0	1.0	1
380	84	291	0	2.0	-1
3037	221	7	0	3.0	-1
46	8	1	0	3.0	-1
44	33	2	0	3.0	-1
43	7	2	0	4.0	-1
82	13	4	0	3.0	-1
26	48	50	7	1.0	1
167	5	1	0	4.0	-1
3592	151	1	0	3.0	-1
39	19	1	0	3.0	-1
143	170	1	0	1.0	1
69	25	18	0	1.0	1
152	89	1	0	4.0	-1
1275	280	5	0	2.0	-1
452	67	247	30	1.0	1
5153	337	2	0	3.0	-1
24	5	755	4	1.0	1
14	3	3	0	4.0	-1
116	46	2	0	4.0	-1
266	246	60	0	1.0	1
2141	381	569	346	1.0	1
294	69	1	0	2.0	-1
94	3	6	0	2.0	-1
1195	143	3	0	1.0	1
64	63	891	5	1.0	1
110	16	18	0	3.0	-1
222	9	39	0	1.0	1
373	80	8	0	3.0	-1
449	129	2	0	3.0	-1
41	161	1	0	3.0	-1
503	21	8	0	1.0	1
251	32	102	0	1.0	1
72	39	24	8	1.0	1
68	10	3	0	1.0	1
99	1	46	0	1.0	1
3189	24	2	0	3.0	-1
1379	65	2	0	3.0	-1
268	112	6	0	4.0	-1
36	17	694	5	1.0	1
45	3	16	0	1.0	1
99	122	2	0	3.0	-1
1003	181	1	0	3.0	-1
11	2	17	8	1.0	1
74	36	4	0	1.0	1
71	21	1	0	3.0	-1
1138	163	120	0	1.0	1
29	19	59	17	1.0	1
21	1	444	0	1.0	1
24	2	39	0	1.0	1
15	2	3	0	1.0	1
1225	93	2294	50	1.0	1
370	75	1	0	3.0	-1
7	3	450	3	1.0	1
1303	6	1	0	3.0	-1
1	1	33	0	1.0	1
70	8	1	0	4.0	-1
76	54	2	0	1.0	1
58	17	1	0	3.0	-1
598	30	3	0	1.0	1
313	20	384	1	1.0	1
2925	75	5	0	3.0	-1
264	65	3	0	1.0	1
115	43	2	0	3.0	-1
4	1	1	0	3.0	-1
894	16	1	0	3.0	-1
1325	108	80	0	1.0	1
56	9	2	0	3.0	-1
155	30	4	0	4.0	-1
2002	432	1	0	2.0	-1
34	4	6	0	1.0	1
136	56	1	0	1.0	1
876	76	4	0	1.0	1
158	59	96	0	1.0	1
27	1	1	0	1.0	1
62807	1107	13	0	1.0	1
6	1	1003	0	1.0	1
68	17	1	0	3.0	-1
98	97	2	0	3.0	-1
39	1605	2	0	3.0	-1
2	1	1	0	4.0	-1
48	41	2	0	3.0	-1
92	2	21	0	1.0	1
259	66	3	0	1.0	1
91	3	5	0	1.0	1
89	10	7	0	1.0	1
122	68	1	0	1.0	1
2058	75	1	0	3.0	-1
187	30	190	0	1.0	1
4749	85	1	0	3.0	-1
3	1	1	0	4.0	-1
2	2	1	0	2000.0	-1
38	5	1	0	3.0	-1
44	2	1	0	1.0	1
266	130	16	0	1.0	1
4178	112	165	0	1.0	1
130	13	1	0	3.0	-1
54	8	3	0	3.0	-1
40	4	46	0	1.0	1
3	5	2	0	5.0	-1
26	136	1	0	3.0	-1
23	1	1	0	4.0	-1
37	17	54	0	3.0	-1
93	17	1	0	3.0	-1
271	65	4	0	3.0	-1
115	22	1	0	3.0	-1
470	452	351	55	1.0	1
107	22	2	0	3.0	-1
110	39	43	0	3.0	-1
229	23	1	0	3.0	-1
30	4	3	0	3.0	-1
220	68	31	0	3.0	-1
10	5	5	0	4.0	-1
6252	43	3	0	1.0	1
132	15	1	0	4.0	-1
