Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings
1067090	2694540	2	2	44	0	0	0.0	22.0	1	0
3757401	2007389	117	107	12	0	0	0.0	0.11214953271028037	1	0
1459957	2219303	112	23	166	0	0	0.0	7.217391304347826	0	0
611866	4437594	37	13	5	0	0	0.0	0.38461538461538464	5	0
1938134	2085859	7	173	764	0	0	0.0	4.416184971098266	1	1
4451491	2555311	8836	817	75	0	0	0.0	0.09179926560587515	44	0
4354177	1423679	111	53	18	0	0	0.0	0.33962264150943394	1	0
2110678	3011413	60	14	215	0	2	0.03333333333333333	15.357142857142858	2	0
3447655	84082	52	13	82	0	0	0.0	6.3076923076923075	0	0
2910951	586494	34	22	22	0	0	0.0	1.0	1	0
863719	1437415	142	135	47	0	0	0.0	0.34814814814814815	1	0
3404181	2260014	5	5	2466	0	0	0.0	493.2	1	1
4666091	3249976	136	15	6	0	0	0.0	0.4	1	0
3682612	1083370	121	52	36	0	5	0.04132231404958678	0.6923076923076923	3	5
1977413	3525004	554	154	80	0	0	0.0	0.5194805194805194	11	0
2195995	2029319	160	48	1	0	0	0.0	0.020833333333333332	1	0
2975600	714217	150	42	1	0	0	0.0	0.023809523809523808	1	0
875406	1728044	691	69	15	0	0	0.0	0.21739130434782608	1	0
4210051	3003184	99	8	38	0	0	0.0	4.75	0	0
2410188	484963	6	1	37	0	0	0.0	37.0	0	0
2436617	2601248	84	63	33	0	0	0.0	0.5238095238095238	2	0
1277822	3493870	3	6	118	0	0	0.0	19.666666666666668	0	0
4533523	818800	213	224	3	0	0	0.0	0.013392857142857142	1	0
1741661	2488510	226	31	68	0	0	0.0	2.193548387096774	1	0
2397149	4171898	3873	340	24	0	0	0.0	0.07058823529411765	6	0
1222244	2578947	165	52	25	0	0	0.0	0.4807692307692308	4	0
725351	3669110	26	20	199	0	0	0.0	9.95	1	0
3635941	292977	24	15	81	0	0	0.0	5.4	1	0
4174165	4064459	1148	257	739	0	0	0.0	2.875486381322957	46	0
2680263	3252717	100	29	3	0	0	0.0	0.10344827586206896	0	0
3923156	1293807	1070	261	1837	0	196	0.18317757009345795	7.038314176245211	104	52
4575690	338280	113	88	20	0	10	0.08849557522123894	0.22727272727272727	4	9
227767	3398526	50	124	66	0	0	0.0	0.532258064516129	5	0
1083927	661185	34	25	250	0	21	0.6176470588235294	10.0	23	14
415372	2788633	262	116	1	0	0	0.0	0.008620689655172414	1	0
3023496	1477879	7	8	57	0	1	0.14285714285714285	7.125	2	1
4154834	2336416	47	36	20	0	0	0.0	0.5555555555555556	1	0
363688	3023674	3	1	1637	0	1	0.3333333333333333	1637.0	1	0
1718468	831310	1	2	129	0	0	0.0	64.5	1	0
4606545	2913583	84	14	4	0	0	0.0	0.2857142857142857	1	0
87671	3271484	199	51	1507	0	17	0.08542713567839195	29.54901960784314	13	4
1295801	2660959	86	20	4	0	0	0.0	0.2	1	0
3750964	3750964	29	93	93	0	29	1.0	1.0	19	19
560588	1809926	214	13	2452	0	4	0.018691588785046728	188.6153846153846	12	0
4700817	3260443	66	14	2	0	0	0.0	0.14285714285714285	1	0
3670190	3839115	226	480	5	0	0	0.0	0.010416666666666666	0	0
1386134	1065384	349	63	31	0	0	0.0	0.49206349206349204	18	0
2982458	1167366	295	66	7	0	0	0.0	0.10606060606060606	0	0
3793193	1461341	64	14	2	0	0	0.0	0.14285714285714285	1	0
137847	4323589	192	105	45	0	7	0.036458333333333336	0.42857142857142855	8	5
617150	3215398	31	13	23	0	0	0.0	1.7692307692307692	8	0
1196156	2540494	15	85	79	0	0	0.0	0.9294117647058824	1	0
2995716	4107169	120	25	50	0	0	0.0	2.0	1	0
1726806	544749	20	24	95	0	0	0.0	3.9583333333333335	1	0
2302982	1115812	3	4	8	0	3	1.0	2.0	1	3
898915	4102932	48	9	9	0	0	0.0	1.0	1	0
4229194	1136395	59	47	475	0	0	0.0	10.106382978723405	1	0
1773966	2515307	3	1	3	0	0	0.0	3.0	1	0
4017765	1065477	222	61	29	0	0	0.0	0.47540983606557374	10	0
219171	343293	22	1	31	0	0	0.0	31.0	1	0
778387	319799	9	14	2	0	0	0.0	0.14285714285714285	0	0
1718129	3600497	67	22	2	0	0	0.0	0.09090909090909091	1	0
2093983	1504662	1326	119	12	0	0	0.0	0.10084033613445378	2	0
1997959	720158	179	26	475	0	10	0.055865921787709494	18.26923076923077	10	2
1219739	4543063	90	27	11	0	1	0.011111111111111112	0.4074074074074074	1	0
4181655	1064609	131	13	894	0	0	0.0	68.76923076923077	6	0
4788521	2799538	56	32	71	0	0	0.0	2.21875	3	0
3176871	1500770	24	24	5	0	0	0.0	0.20833333333333334	1	0
345467	4491342	22	11	15	0	0	0.0	1.3636363636363635	10	0
4004861	1839815	35	15	2	0	0	0.0	0.13333333333333333	1	0
87671	1190281	199	51	4	0	0	0.0	0.0784313725490196	0	0
1136979	354904	11	5	3193	0	3	0.2727272727272727	638.6	3	2
788553	4413199	83	46	206	0	27	0.3253012048192771	4.478260869565218	24	21
3307959	1596052	30	11	86	0	4	0.13333333333333333	7.818181818181818	4	3
2836951	14861	92	15	276	0	6	0.06521739130434782	18.4	7	0
4848475	681144	325	131	17	0	0	0.0	0.1297709923664122	4	0
3658954	4770003	1120	124	5	0	0	0.0	0.04032258064516129	1	0
378666	4481119	584	84	1	0	0	0.0	0.011904761904761904	0	0
4224492	4469128	1308	123	12	0	0	0.0	0.0975609756097561	2	0
1389325	900958	64	20	53	0	1	0.015625	2.65	1	0
1945987	4217216	162	83	142	0	0	0.0	1.7108433734939759	12	0
3019972	1004937	687	168	7	0	0	0.0	0.041666666666666664	6	0
3684941	3476744	4	6	154	0	0	0.0	25.666666666666668	1	0
2767849	1222527	729	381	6	0	0	0.0	0.015748031496062992	2	0
1055480	1974409	232	204	686	0	13	0.05603448275862069	3.3627450980392157	15	2
4165959	2517426	188	40	14	0	0	0.0	0.35	2	0
769539	3290037	236	86	14	0	0	0.0	0.16279069767441862	3	0
4288830	185064	138	186	2	0	0	0.0	0.010752688172043012	1	0
3757062	2871003	787	107	61	0	0	0.0	0.5700934579439252	1	0
1921268	1355956	651	174	80	0	0	0.0	0.45977011494252873	6	0
2015788	1660345	321	37	70	0	0	0.0	1.8918918918918919	4	0
4659685	2256020	122	92	161	0	22	0.18032786885245902	1.75	9	35
2066094	1719803	196	64	218	0	0	0.0	3.40625	6	0
2884705	3793446	10233	649	87	0	0	0.0	0.13405238828967642	35	0
985459	3510767	33	25	56	0	20	0.6060606060606061	2.24	12	12
4208317	1731780	29	19	7	0	0	0.0	0.3684210526315789	1	0
1138998	1039932	126	17	147	0	4	0.031746031746031744	8.647058823529411	1	1
3160719	323672	1	1	3	0	0	0.0	3.0	1	0
3761117	3076494	67	25	2	0	0	0.0	0.08	1	0
2717007	1939698	25	11	38	0	0	0.0	3.4545454545454546	3	0
230192	4026887	94	13	47	0	0	0.0	3.6153846153846154	4	0
1907579	1696972	726	40	27	0	0	0.0	0.675	2	0
2222565	111062	58	9	1	0	0	0.0	0.1111111111111111	1	0
4722228	4040564	25	24	13	0	0	0.0	0.5416666666666666	0	0
1168623	1029000	122	12	68	0	6	0.04918032786885246	5.666666666666667	0	0
4740354	4535349	408	82	1	0	0	0.0	0.012195121951219513	1	0
2573483	3115867	120	7	1350	0	13	0.10833333333333334	192.85714285714286	2	1
964291	3282558	1427	139	1	0	0	0.0	0.007194244604316547	1	0
1224283	1614794	67	5	3	0	0	0.0	0.6	1	0
3967797	972386	261	20	79	0	10	0.038314176245210725	3.95	7	2
4131682	4384814	81	15	213	0	0	0.0	14.2	1	0
2112733	3864872	86	10	4	0	0	0.0	0.4	1	0
3587846	3037708	501	136	1	0	0	0.0	0.007352941176470588	1	0
1332811	4195047	68	63	446	0	0	0.0	7.079365079365079	3	0
4195246	2689635	59	13	80	0	0	0.0	6.153846153846154	1	0
269475	3541155	13	14	227	0	12	0.9230769230769231	16.214285714285715	13	13
966628	3149971	232	32	2	0	0	0.0	0.0625	2	0
1094103	3024049	6	1	19	0	0	0.0	19.0	1	0
1888423	3726762	1012	109	95	0	0	0.0	0.8715596330275229	1	0
1185412	4424605	18	24	438	0	0	0.0	18.25	1	0
4230641	2126234	91	17	50	0	0	0.0	2.9411764705882355	2	0
2091537	2619	93	1	195	0	2	0.021505376344086023	195.0	1	0
4368410	780562	209	19	1315	0	17	0.08133971291866028	69.21052631578948	12	5
3437068	688439	1597	295	11	0	0	0.0	0.03728813559322034	1	0
903601	69306	16	1	187	0	0	0.0	187.0	1	0
95467	2349124	53	26	12	0	0	0.0	0.46153846153846156	1	0
556640	327740	19	4	1	0	0	0.0	0.25	1	0
918287	3257653	21	4	100	0	0	0.0	25.0	0	0
663168	4621757	420	190	29	0	0	0.0	0.15263157894736842	1	0
495630	539513	36	4	12	0	0	0.0	3.0	1	0
4449089	291358	718	17	6	0	0	0.0	0.35294117647058826	1	0
3991825	631893	2	5	28	0	0	0.0	5.6	1	0
2407452	1192924	3937	249	102	0	0	0.0	0.40963855421686746	29	0
1612169	2537415	39	24	28	0	5	0.1282051282051282	1.1666666666666667	2	4
2884489	1655093	43	8	545	0	2	0.046511627906976744	68.125	1	0
1018189	3953154	106	34	1	0	0	0.0	0.029411764705882353	1	0
4150391	2525425	1	4	440	0	0	0.0	110.0	1	0
893343	4322741	151	112	12	0	0	0.0	0.10714285714285714	1	0
1725831	821046	109	15	6	0	0	0.0	0.4	2	0
4210815	2539323	151	94	367	0	0	0.0	3.904255319148936	24	0
1677406	296476	20	23	112	0	10	0.5	4.869565217391305	1	2
1313566	4000398	189	43	167	0	0	0.0	3.883720930232558	13	0
3268092	2195387	139	13	4	0	0	0.0	0.3076923076923077	1	0
2635029	3575733	100	21	16	0	0	0.0	0.7619047619047619	1	0
2940698	1172181	353	56	3	0	0	0.0	0.05357142857142857	2	0
3385289	3286397	7232	648	4	0	0	0.0	0.006172839506172839	1	0
2307143	1491821	10	1	246	0	0	0.0	246.0	0	0
2939937	3949998	31	12	37	0	4	0.12903225806451613	3.0833333333333335	4	1
2379785	2148649	674	67	139	0	0	0.0	2.074626865671642	2	0
3173211	703102	108	31	1	0	0	0.0	0.03225806451612903	1	0
697368	4592847	77	43	1	0	0	0.0	0.023255813953488372	0	0
478452	2183705	70	47	4	0	0	0.0	0.0851063829787234	1	0
2312201	3957113	64	31	864	0	1	0.015625	27.870967741935484	0	1
282732	3194910	8	68	56	0	0	0.0	0.8235294117647058	1	0
895487	4306765	53	1	31	0	0	0.0	31.0	2	0
2025936	2025936	1	3	3	0	1	1.0	1.0	1	1
436328	2939760	94	23	128	0	0	0.0	5.565217391304348	1	0
1506917	1673172	57	18	25	0	0	0.0	1.3888888888888888	2	0
2682264	2250907	52	10	272	0	1	0.019230769230769232	27.2	2	0
3243032	3380569	699	102	73	0	0	0.0	0.7156862745098039	2	0
130593	180199	113	54	45	0	0	0.0	0.8333333333333334	2	0
1640267	40819	7	4	39	0	1	0.14285714285714285	9.75	1	1
3240807	259504	12	8	2	0	0	0.0	0.25	1	0
631165	1436562	12	11	694	0	5	0.4166666666666667	63.09090909090909	9	5
601256	2338288	147	5	1	0	0	0.0	0.2	1	0
376109	2470102	61	5	5	0	0	0.0	1.0	1	0
2035184	3568234	39	5	218	0	0	0.0	43.6	1	0
3378606	2528239	220	68	196	0	30	0.13636363636363635	2.8823529411764706	16	15
514292	1189149	707	138	2	0	0	0.0	0.014492753623188406	1	0
1161115	4027460	127	2	2951	0	4	0.031496062992125984	1475.5	16	0
3655063	3637027	274	34	2	0	0	0.0	0.058823529411764705	1	0
1916618	2522400	39	46	7	0	0	0.0	0.15217391304347827	1	0
1291645	401793	40	7	1345	0	0	0.0	192.14285714285714	1	1
2405109	163267	42	40	178	0	0	0.0	4.45	0	0
3043	782911	55	209	18	0	0	0.0	0.0861244019138756	3	0
69708	2008753	229	28	53	0	0	0.0	1.8928571428571428	1	0
2933042	4538426	7	4	36	0	1	0.14285714285714285	9.0	1	0
820259	4086429	84	88	6	0	0	0.0	0.06818181818181818	2	0
4419587	1078199	24	16	6	0	0	0.0	0.375	1	0
3787811	3433795	1	48	22	0	1	1.0	0.4583333333333333	1	4
3302316	416770	169	20	709	0	7	0.04142011834319527	35.45	2	1
3056533	3807503	25	1117	50	0	1	0.04	0.044762757385854966	1	30
3238876	1194691	50	34	35	0	0	0.0	1.0294117647058822	3	0
1516853	254192	10168	426	10	0	0	0.0	0.023474178403755867	3	0
2286554	1078442	326	105	24	0	0	0.0	0.22857142857142856	2	0
3587208	1460738	29	17	5	0	0	0.0	0.29411764705882354	3	0
4231154	3629608	57	33	10	0	2	0.03508771929824561	0.30303030303030304	3	1
713290	1538412	14	10	18	0	0	0.0	1.8	2	0
3449211	133668	75	11	5	0	0	0.0	0.45454545454545453	0	0
1773966	3280311	3	1	178	0	0	0.0	178.0	0	0
1265553	1300471	3	3	1	0	0	0.0	0.3333333333333333	1	0
1881279	1396174	193	41	116	0	0	0.0	2.8292682926829267	5	0
3888810	2182872	1564	239	20	0	0	0.0	0.08368200836820083	2	0
2472037	4394973	182	60	121	0	0	0.0	2.0166666666666666	2	0
3807691	1133857	33	7	112	0	3	0.09090909090909091	16.0	2	0
1883219	612025	4	16	203	0	1	0.25	12.6875	1	1
2907677	58288	4	8	21	0	0	0.0	2.625	1	0
3035361	3732713	122	38	55	0	0	0.0	1.4473684210526316	6	0
1285213	3455681	300	21	4	0	0	0.0	0.19047619047619047	1	0
2753499	730321	293	205	66	0	0	0.0	0.32195121951219513	1	0
267040	2618670	41	212	12	0	0	0.0	0.05660377358490566	3	0
955880	4322655	105	11	180	0	28	0.26666666666666666	16.363636363636363	2	5
15188	3415302	13	127	2098	0	0	0.0	16.519685039370078	2	0
3990263	3668447	4	3	14	0	1	0.25	4.666666666666667	1	1
3750225	1629777	895	232	51	0	0	0.0	0.21982758620689655	4	0
2450558	4381457	210	272	114	0	0	0.0	0.41911764705882354	0	0
2117292	884826	788	150	25	0	0	0.0	0.16666666666666666	1	0
3040163	1651423	217	16	117	0	0	0.0	7.3125	5	0
10065	1724784	65	27	23	0	0	0.0	0.8518518518518519	8	0
744113	3880354	366	60	5	0	0	0.0	0.08333333333333333	1	0
4160309	4329677	34	5	25	0	0	0.0	5.0	0	0
1085957	579316	59	33	50	0	26	0.4406779661016949	1.5151515151515151	5	14
675602	1184778	6	6	284	0	0	0.0	47.333333333333336	1	0
889700	4629569	77	4	152	0	40	0.5194805194805194	38.0	10	2
2424626	1174687	346	106	58	0	0	0.0	0.5471698113207547	4	0
2181723	4814808	70	7	18	0	0	0.0	2.5714285714285716	2	0
1378207	4693243	59	10	223	0	14	0.23728813559322035	22.3	9	2
1061239	163322	15	13	35	0	3	0.2	2.6923076923076925	4	3
1427996	11470	8	10	152	0	0	0.0	15.2	1	0
314058	4553985	1063	515	62	0	0	0.0	0.1203883495145631	9	0
2633453	2291459	75	92	2	0	0	0.0	0.021739130434782608	2	0
581111	1821173	18	5	10	0	0	0.0	2.0	1	0
2705481	4474854	472	85	82	0	0	0.0	0.9647058823529412	1	0
3008648	4599505	279	95	5	0	0	0.0	0.05263157894736842	2	0
2906985	3341447	147	10	39	0	10	0.06802721088435375	3.9	5	0
389487	3012009	411	217	30	0	0	0.0	0.1382488479262673	5	0
1376458	2345693	19	6	30	0	12	0.631578947368421	5.0	7	3
185786	3303145	6	4	6	0	0	0.0	1.5	2	0
1284896	3759862	25	21	545	0	0	0.0	25.952380952380953	1	0
745032	2762337	3189	510	1	0	0	0.0	0.00196078431372549	0	0
2992548	1772243	99	29	174	0	4	0.04040404040404041	6.0	3	2
3649628	4289878	120	2	25	0	1	0.008333333333333333	12.5	1	0
3037367	2220638	1	1	12	0	1	1.0	12.0	1	1
324108	2787821	618	113	1	0	0	0.0	0.008849557522123894	1	0
493158	1327376	44	9	1291	0	5	0.11363636363636363	143.44444444444446	3	2
841970	1319365	434	147	11	0	0	0.0	0.07482993197278912	4	0
1509682	3691561	653	284	17	0	0	0.0	0.05985915492957746	5	0
4699546	2021098	62	36	159	0	16	0.25806451612903225	4.416666666666667	16	15
161585	42313	179	63	1	0	0	0.0	0.015873015873015872	1	0
1916100	3361377	28	32	4841	0	6	0.21428571428571427	151.28125	5	14
4170730	2692967	682	57	16	0	31	0.045454545454545456	0.2807017543859649	5	4
781042	3971219	181	228	304	0	11	0.06077348066298342	1.3333333333333333	6	14
1745196	2013839	182	21	1	0	0	0.0	0.047619047619047616	0	0
358968	298109	3	1	2	0	0	0.0	2.0	0	0
79315	1809926	116	16	2452	0	2	0.017241379310344827	153.25	6	0
4404122	4714764	288	182	222	0	0	0.0	1.2197802197802199	4	0
2010948	4651400	871	166	562	0	0	0.0	3.3855421686746987	12	0
189144	3071482	26	9	16	0	0	0.0	1.7777777777777777	2	0
1861955	33255	57	8	27	0	0	0.0	3.375	1	0
1237255	2544030	32	3	185	0	3	0.09375	61.666666666666664	2	1
2335027	1763872	89	213	406	0	0	0.0	1.9061032863849765	0	0
3120444	3298286	5	5	40	0	4	0.8	8.0	3	3
312363	3426279	138	71	76	0	0	0.0	1.0704225352112675	7	0
3921488	4322265	66	10	55	0	0	0.0	5.5	1	0
3360059	3847131	68	69	3	0	8	0.11764705882352941	0.043478260869565216	1	1
4300088	2215916	76	438	29	0	0	0.0	0.06621004566210045	1	0
1039932	3525229	813	147	189	0	7	0.008610086100861008	1.2857142857142858	16	5
1075646	3739834	280	21	26	0	0	0.0	1.2380952380952381	0	0
4448454	1309175	517	66	97	0	9	0.017408123791102514	1.4696969696969697	8	5
3136484	1545036	55	296	254	0	1	0.01818181818181818	0.8581081081081081	1	0
1389456	4733778	10	1	265	0	1	0.1	265.0	0	1
222226	2130598	98	95	297	0	0	0.0	3.126315789473684	2	0
1148590	3651058	163	37	16	0	0	0.0	0.43243243243243246	1	0
3116788	3558059	182	29	134	0	0	0.0	4.620689655172414	3	0
2409016	2384675	428	33	2	0	0	0.0	0.06060606060606061	1	0
3435785	2657446	1519	220	84	0	0	0.0	0.38181818181818183	22	0
1546600	3403968	206	14	80	0	21	0.10194174757281553	5.714285714285714	11	3
667500	1411342	65	11	16	0	0	0.0	1.4545454545454546	3	0
3056035	1225381	142	64	245	0	0	0.0	3.828125	5	0
1280405	970940	302	25	2	0	0	0.0	0.08	1	0
4618294	3323910	413	55	152	0	37	0.08958837772397095	2.7636363636363637	15	10
3815992	3032312	399	112	71	0	0	0.0	0.6339285714285714	3	0
1795569	1135512	144	29	315	0	8	0.05555555555555555	10.862068965517242	6	3
2575393	983904	2	3	8	0	0	0.0	2.6666666666666665	1	0
1618088	1689502	88	33	63	0	0	0.0	1.9090909090909092	1	0
2225457	2842882	54	7	823	0	3	0.05555555555555555	117.57142857142857	1	0
300239	247650	560	254	2	0	0	0.0	0.007874015748031496	1	0
3902791	4120881	24	291	38	0	0	0.0	0.13058419243986255	1	0
2791310	4118736	132	14	103	0	0	0.0	7.357142857142857	3	0
1551372	1650875	108	220	1881	0	2	0.018518518518518517	8.55	11	1
738156	1409179	72	51	51	0	0	0.0	1.0	1	0
3906434	2436985	17	54	4	0	0	0.0	0.07407407407407407	1	0
742626	3829560	25	319	2	0	0	0.0	0.006269592476489028	1	0
2525372	3807204	95	33	15	0	0	0.0	0.45454545454545453	2	0
2788144	111191	50	13	24	0	0	0.0	1.8461538461538463	0	0
1051336	1582613	243	2	264	0	6	0.024691358024691357	132.0	12	0
818516	473872	6	4	3	0	0	0.0	0.75	2	0
3045484	4480890	58	34	14	0	0	0.0	0.4117647058823529	2	0
3292319	2492866	140	37	3	0	0	0.0	0.08108108108108109	0	0
1102849	3330305	8	3	10	0	0	0.0	3.3333333333333335	1	0
2356340	2916918	63	19	462	0	0	0.0	24.31578947368421	5	0
182925	3135181	18	48	12	0	2	0.1111111111111111	0.25	2	1
2863066	3865784	1342	56	126	0	0	0.0	2.25	1	0
4534064	4036171	87	361	157	0	0	0.0	0.43490304709141275	3	0
4401835	1428055	1738	204	56	0	10	0.005753739930955121	0.27450980392156865	5	0
4126756	2895783	318	29	53	0	40	0.12578616352201258	1.8275862068965518	11	5
2120089	2979886	252	14	15	0	0	0.0	1.0714285714285714	2	0
3476508	3734553	63	3	2	0	0	0.0	0.6666666666666666	1	0
69174	3898535	148	199	59	0	1	0.006756756756756757	0.2964824120603015	1	1
2830654	2830654	10	5	5	0	10	1.0	1.0	5	5
2259527	418985	628	62	159	0	4	0.006369426751592357	2.564516129032258	3	0
3408329	1055530	124	41	415	0	9	0.07258064516129033	10.121951219512194	5	7
1208991	3854079	21	8	3	0	0	0.0	0.375	2	0
3111843	925886	7	134	548	0	0	0.0	4.08955223880597	1	2
3519291	2528202	144	14	281	0	0	0.0	20.071428571428573	1	0
1803208	1692169	906	101	68	0	0	0.0	0.6732673267326733	7	0
3885432	4103612	129	64	932	0	27	0.20930232558139536	14.5625	23	27
2658383	4661181	57	28	35	0	0	0.0	1.25	4	0
1065750	158930	211	34	2	0	0	0.0	0.058823529411764705	1	0
3862671	3862671	3	5	5	0	3	1.0	1.0	1	1
2171133	809365	12	3	49	0	4	0.3333333333333333	16.333333333333332	4	3
1697308	363762	59	4	18	0	0	0.0	4.5	1	0
952976	1274046	31	163	613	0	14	0.45161290322580644	3.7607361963190185	9	91
2176054	4300088	37	12	438	0	0	0.0	36.5	1	0
4188800	3456944	443	91	10	0	0	0.0	0.10989010989010989	1	0
2455408	3527444	185	119	10	0	0	0.0	0.08403361344537816	0	0
2567221	1137311	677	80	1	0	0	0.0	0.0125	1	0
3803324	2819914	191	2	54	0	0	0.0	27.0	3	0
1181654	967738	113	5	242	0	2	0.017699115044247787	48.4	1	1
2209345	2230976	44	8	34	0	0	0.0	4.25	1	0
388331	1332041	1648	618	181	0	0	0.0	0.2928802588996764	23	0
1281193	2560175	56	51	40	0	12	0.21428571428571427	0.7843137254901961	11	15
3913458	2815769	78	16	1	0	0	0.0	0.0625	1	0
2997398	1951701	5	89	49	0	0	0.0	0.550561797752809	1	0
1007677	2989322	10	18	103	0	3	0.3	5.722222222222222	3	3
3025822	960980	60	27	93	0	0	0.0	3.4444444444444446	1	0
2793995	4520306	427	230	502	0	12	0.02810304449648712	2.1826086956521737	15	1
3412320	4762204	27	55	2239	0	1	0.037037037037037035	40.70909090909091	13	8
3316284	2123089	118	14	50	0	0	0.0	3.5714285714285716	11	0
4600827	2268822	38	9	87	0	1	0.02631578947368421	9.666666666666666	1	0
1162971	494403	41	18	42	0	0	0.0	2.3333333333333335	1	0
3757659	2424205	150	82	14	0	0	0.0	0.17073170731707318	1	0
1281892	2682325	102	21	17	0	0	0.0	0.8095238095238095	1	0
896937	2339400	39	17	51	0	15	0.38461538461538464	3.0	15	6
3257148	4390657	53	42	67	0	0	0.0	1.5952380952380953	2	0
874967	580951	9	135	1	0	0	0.0	0.007407407407407408	1	0
1893772	59006	116	2	3	0	0	0.0	1.5	1	0
2571286	4040799	62	35	95	0	0	0.0	2.7142857142857144	1	0
351521	2151300	33	7	78	0	7	0.21212121212121213	11.142857142857142	4	5
2987928	3201381	46	97	250	0	1	0.021739130434782608	2.577319587628866	3	12
4676821	4200258	123	224	30	0	0	0.0	0.13392857142857142	1	0
3755393	2069566	4	2	29	0	1	0.25	14.5	1	1
1270540	1437698	1	23	53	0	0	0.0	2.3043478260869565	1	0
900442	349822	309	81	9	0	0	0.0	0.1111111111111111	1	0
365435	952794	110	35	110	0	0	0.0	3.142857142857143	2	0
1442500	2058647	535	298	3	0	0	0.0	0.010067114093959731	1	0
4267183	4023739	40	45	9	0	0	0.0	0.2	1	0
3174802	1726059	95	7	96	0	0	0.0	13.714285714285714	2	0
4068812	979536	253	4	24	0	0	0.0	6.0	0	0
2420269	4852497	52	26	21	0	0	0.0	0.8076923076923077	5	0
1735388	3026219	33	20	18	0	0	0.0	0.9	1	0
3941959	773142	14	2	15	0	0	0.0	7.5	1	0
1470055	2956957	48	18	79	0	4	0.08333333333333333	4.388888888888889	1	1
2418191	1378174	77	36	3	0	0	0.0	0.08333333333333333	0	0
2164338	4835247	1746	292	663	0	1	0.000572737686139748	2.2705479452054793	5	0
2517485	3048737	215	46	130	0	0	0.0	2.8260869565217392	1	0
1536077	3877668	14	10	21	0	0	0.0	2.1	0	0
616799	1858539	134	106	62	0	7	0.05223880597014925	0.5849056603773585	5	6
4737915	1416754	27	173	290	0	0	0.0	1.676300578034682	1	0
2933546	604556	158	297	28	0	7	0.04430379746835443	0.09427609427609428	3	8
4256435	3897644	200	67	389	0	39	0.195	5.8059701492537314	27	28
4211803	837572	114	59	70	0	0	0.0	1.1864406779661016	0	0
4747898	1081741	1067	61	10	0	0	0.0	0.16393442622950818	2	0
3031240	3611127	200	22	98	0	0	0.0	4.454545454545454	1	0
292547	93120	51	14	26	0	0	0.0	1.8571428571428572	1	0
3240180	1600087	98	12	11	0	0	0.0	0.9166666666666666	1	0
1343794	494831	1	2	1	0	0	0.0	0.5	0	0
2800085	2687480	100	2	4	0	0	0.0	2.0	1	0
4426102	4427428	458	119	4	0	0	0.0	0.03361344537815126	2	0
3639287	4533523	9	2	224	0	2	0.2222222222222222	112.0	2	1
767753	783561	74	12	120	0	0	0.0	10.0	6	0
4594161	1660345	144	18	70	0	0	0.0	3.888888888888889	3	0
4171867	1975731	29	10	17	0	0	0.0	1.7	1	0
2173818	3198982	382	57	34	0	0	0.0	0.5964912280701754	2	0
198215	154786	34	7	21	0	0	0.0	3.0	0	0
2056892	2290951	4217	250	43	0	16	0.00379416646905383	0.172	13	10
2974019	2498218	63	15	1	0	0	0.0	0.06666666666666667	1	0
63018	3621554	5	3	150	0	0	0.0	50.0	1	0
2182384	1853745	221	10	259	0	0	0.0	25.9	2	0
3654066	1335445	42	8	21	0	0	0.0	2.625	0	0
3348908	2094402	116	193	189	0	0	0.0	0.9792746113989638	1	0
606679	1198235	389	96	86	0	8	0.02056555269922879	0.8958333333333334	4	3
2581485	1156321	49	9	1	0	0	0.0	0.1111111111111111	1	0
2168828	1030992	246	14	577	0	0	0.0	41.214285714285715	8	0
4261	3002720	462	145	18	0	0	0.0	0.12413793103448276	10	0
1867042	3723608	23	5	22	0	0	0.0	4.4	1	0
3681482	3514277	189	98	1338	0	34	0.17989417989417988	13.653061224489797	30	27
4163	581535	93	43	1283	0	3	0.03225806451612903	29.837209302325583	1	2
1294157	2934316	46	8	537	0	0	0.0	67.125	1	0
13550	2640613	43	20	4	0	0	0.0	0.2	0	0
3895056	1687510	557	164	24	0	0	0.0	0.14634146341463414	3	0
2175815	3023881	57	26	1035	0	7	0.12280701754385964	39.80769230769231	3	2
2075750	2927334	1	19	1	0	0	0.0	0.05263157894736842	0	0
3951293	4855480	470	34	2921	0	3	0.006382978723404255	85.91176470588235	20	0
3495105	1967821	19	20	48	0	0	0.0	2.4	1	0
33563	534392	147	34	1	0	0	0.0	0.029411764705882353	1	0
260226	2815883	135	20	36	0	0	0.0	1.8	3	0
